0.07,14,23.77,0.099,55.991
0.24,14,23.77,0.044,56.965
0.41,14,23.77,0.04,56.478
0.57,14,23.77,0.048,56.478
0.74,14,23.77,0.051,57.452
0.91,14,23.77,0.051,56.965
1.08,14,23.77,0.044,56.965
1.24,14,23.77,0.048,58.426
1.41,14,23.77,0.051,57.939
1.58,14,23.77,0.044,57.452
1.74,14,23.77,0.04,56.965
1.91,14,23.77,0.044,55.504
2.08,14,23.77,0.051,56.965
2.24,14,23.77,0.055,57.452
2.41,14,23.77,0.044,56.965
2.58,14,23.77,0.048,57.452
2.75,14,23.77,0.048,56.965
2.91,14,23.77,0.04,56.478
3.08,14,23.77,0.04,56.965
3.25,14,23.77,0.044,56.965
3.41,14,23.77,0.048,56.965
3.58,14,23.77,0.037,56.965
3.75,14,23.77,0.051,56.478
3.92,14,23.77,0.048,56.478
4.08,14,23.77,0.051,56.965
4.25,14,23.77,0.037,56.965
4.42,14,23.77,0.044,56.965
4.58,14,23.77,0.04,56.478
4.75,14,23.77,0.048,56.965
4.92,14,23.77,0.044,56.965
5.08,14,23.77,0.04,56.965
5.25,14,23.77,0.044,56.965
5.42,14,23.77,0.059,56.965
5.59,14,23.77,0.048,57.452
5.75,14,23.77,0.04,55.991
5.92,14,23.77,0.04,56.478
6.09,14,23.77,0.044,56.965
6.26,14,23.77,0.048,55.991
6.42,14,23.77,0.04,57.939
6.59,14,23.77,0.051,56.965
6.76,14,23.77,0.044,55.991
6.93,14,23.77,0.04,56.478
7.09,14,23.77,0.051,56.478
7.26,14,23.77,0.048,56.478
7.43,14,23.77,0.048,56.965
7.59,14,23.77,0.044,56.965
7.76,14,23.77,0.044,56.965
7.93,14,23.77,0.037,57.939
8.1,14,23.77,0.048,56.478
8.26,14,23.77,0.044,56.965
8.43,14,23.77,0.051,56.965
8.6,14,23.77,0.04,56.965
8.77,14,23.77,0.037,56.965
8.93,14,23.77,0.044,55.991
9.1,14,23.77,0.044,55.504
9.27,14,23.77,0.044,56.478
9.44,14,23.77,0.04,56.965
9.61,14,23.77,0.033,56.478
9.77,14,23.77,0.04,56.478
9.94,14,23.77,0.051,56.478
10.11,14,23.77,0.048,55.991
10.27,14,23.77,0.04,57.452
10.44,14,23.77,0.051,56.478
10.61,14,23.77,0.051,56.478
10.78,14,23.77,0.048,57.452
10.94,14,23.77,0.051,56.965
11.11,14,23.77,0.051,56.965
11.28,14,23.77,0.044,56.965
11.45,14,23.77,0.04,56.478
11.61,14,23.77,0.048,56.478
11.78,14,23.77,0.044,56.478
11.95,14,23.77,0.04,57.452
12.11,14,23.77,0.04,56.478
12.28,14,23.77,0.04,56.478
12.45,14,23.77,0.044,57.939
12.61,14,23.77,0.051,55.991
12.78,14,23.77,0.04,56.965
12.95,14,23.77,0.048,56.478
13.12,14,23.77,0.051,56.478
13.28,14,23.77,0.051,56.478
13.45,14,23.77,0.055,56.965
13.62,14,23.77,0.055,55.991
